IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.144.196,2087,2087,true,SIN,Asia Pacific,Singapore,146,12.20
47.245.10.77,2087,2087,true,NRT,Asia Pacific,Tokyo,202,12.20
47.245.54.197,2082,2082,false,NRT,Asia Pacific,Tokyo,83,12.19
47.91.21.107,2083,2083,true,NRT,Asia Pacific,Tokyo,108,12.19
8.219.250.239,2052,2052,false,SIN,Asia Pacific,Singapore,24,12.19
47.236.146.249,8080,8080,false,SIN,Asia Pacific,Singapore,21,12.19
8.222.221.109,2095,2095,false,SIN,Asia Pacific,Singapore,10,12.18
8.210.151.69,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,12.18
8.219.102.252,2083,2083,true,SIN,Asia Pacific,Singapore,104,12.18
47.245.37.98,2095,2095,false,NRT,Asia Pacific,Tokyo,75,12.17
47.245.58.175,2095,2095,false,NRT,Asia Pacific,Tokyo,90,12.17
8.222.219.34,2095,2095,false,SIN,Asia Pacific,Singapore,5,12.17
8.219.179.34,2082,2082,false,SIN,Asia Pacific,Singapore,11,12.17
8.219.42.72,443,443,true,SIN,Asia Pacific,Singapore,47,12.17
47.242.17.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,12.17
8.219.92.89,2095,2095,false,SIN,Asia Pacific,Singapore,12,12.17
8.219.206.180,2086,2086,false,SIN,Asia Pacific,Singapore,5,12.16
47.91.23.146,2087,2087,true,NRT,Asia Pacific,Tokyo,94,12.16
47.74.54.145,8443,8443,true,NRT,Asia Pacific,Tokyo,91,12.16
47.236.144.48,2053,2053,true,SIN,Asia Pacific,Singapore,65,12.16
8.219.121.24,2096,2096,true,SIN,Asia Pacific,Singapore,101,12.16
47.245.2.231,8080,8080,false,NRT,Asia Pacific,Tokyo,76,12.16
47.245.113.117,2095,2095,false,SIN,Asia Pacific,Singapore,8,12.15
47.236.150.109,2083,2083,true,SIN,Asia Pacific,Singapore,84,12.15
47.236.171.205,2096,2096,true,SIN,Asia Pacific,Singapore,111,12.15
8.222.236.229,443,443,true,SIN,Asia Pacific,Singapore,121,12.15
8.219.61.52,2053,2053,true,SIN,Asia Pacific,Singapore,106,12.14
8.219.167.65,2052,2052,false,SIN,Asia Pacific,Singapore,3,12.14
8.219.178.9,80,80,false,SIN,Asia Pacific,Singapore,3,12.14
8.219.81.50,2087,2087,true,SIN,Asia Pacific,Singapore,76,12.14
8.219.178.9,8080,8080,false,SIN,Asia Pacific,Singapore,4,12.14
8.219.145.245,2083,2083,true,SIN,Asia Pacific,Singapore,80,12.14
8.217.49.34,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,12.14
8.222.134.170,2083,2083,true,SIN,Asia Pacific,Singapore,93,12.13
8.218.126.53,2053,2053,true,HKG,Asia Pacific,Hong Kong,71,12.13
47.236.116.182,2052,2052,false,SIN,Asia Pacific,Singapore,38,12.12
8.222.226.15,443,443,true,SIN,Asia Pacific,Singapore,36,12.12
8.222.212.172,2087,2087,true,SIN,Asia Pacific,Singapore,138,12.12
47.245.30.144,2053,2053,true,NRT,Asia Pacific,Tokyo,213,12.12
8.219.90.87,80,80,false,SIN,Asia Pacific,Singapore,22,12.12
8.222.213.221,443,443,true,SIN,Asia Pacific,Singapore,98,12.12
8.219.60.68,2096,2096,true,SIN,Asia Pacific,Singapore,126,12.12
47.236.181.155,80,80,false,SIN,Asia Pacific,Singapore,27,12.11
8.219.253.114,2087,2087,true,SIN,Asia Pacific,Singapore,155,12.11
8.219.129.38,2082,2082,false,SIN,Asia Pacific,Singapore,31,12.11
47.245.26.167,2087,2087,true,NRT,Asia Pacific,Tokyo,134,12.11
8.219.1.92,80,80,false,SIN,Asia Pacific,Singapore,12,12.11
8.222.219.34,2096,2096,true,SIN,Asia Pacific,Singapore,68,12.11
8.209.241.128,80,80,false,NRT,Asia Pacific,Tokyo,75,12.10
47.245.32.215,2052,2052,false,NRT,Asia Pacific,Tokyo,74,12.09
8.222.254.91,8880,8880,false,SIN,Asia Pacific,Singapore,8,12.09
8.219.249.148,2096,2096,true,SIN,Asia Pacific,Singapore,173,12.09
8.222.212.116,2083,2083,true,SIN,Asia Pacific,Singapore,85,12.08
8.219.55.31,8880,8880,false,NRT,Asia Pacific,Tokyo,80,12.08
8.222.224.162,8443,8443,true,SIN,Asia Pacific,Singapore,141,12.08
47.245.37.37,2053,2053,true,NRT,Asia Pacific,Tokyo,224,12.08
47.236.11.68,2096,2096,true,SIN,Asia Pacific,Singapore,68,12.08
8.219.99.8,443,443,true,SIN,Asia Pacific,Singapore,84,12.08
8.218.181.189,80,80,false,HKG,Asia Pacific,Hong Kong,54,12.08
8.219.161.129,2087,2087,true,SIN,Asia Pacific,Singapore,86,12.08
8.219.248.170,8080,0,false,SIN,Asia Pacific,Singapore,4,12.08
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,14,12.08
8.219.86.200,2096,2096,true,SIN,Asia Pacific,Singapore,78,12.08
8.219.240.160,80,80,false,SIN,Asia Pacific,Singapore,4,12.08
8.209.212.5,8443,8443,true,NRT,Asia Pacific,Tokyo,97,12.07
47.245.9.99,2082,2082,false,NRT,Asia Pacific,Tokyo,72,12.07
47.236.163.95,2095,2095,false,SIN,Asia Pacific,Singapore,11,12.07
8.222.153.11,2082,2082,false,NRT,Asia Pacific,Tokyo,76,12.07
8.219.101.138,2083,2083,true,SIN,Asia Pacific,Singapore,217,12.07
8.222.255.15,2053,2053,true,SIN,Asia Pacific,Singapore,99,12.06
47.245.11.216,2083,2083,true,NRT,Asia Pacific,Tokyo,155,12.06
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,12.06
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,12.06
8.209.214.157,2087,2087,true,NRT,Asia Pacific,Tokyo,74,12.06
8.209.215.247,2086,2086,false,NRT,Asia Pacific,Tokyo,87,12.06
8.219.209.14,2082,2082,false,SIN,Asia Pacific,Singapore,35,12.05
8.219.141.174,2082,2082,false,SIN,Asia Pacific,Singapore,11,12.05
47.245.56.50,8880,8880,false,NRT,Asia Pacific,Tokyo,71,12.05
47.245.42.210,2086,2086,false,NRT,Asia Pacific,Tokyo,84,12.04
8.219.97.179,2083,2083,true,SIN,Asia Pacific,Singapore,108,12.04
47.245.15.39,2095,2095,false,NRT,Asia Pacific,Tokyo,88,12.04
8.219.102.252,2096,2096,true,SIN,Asia Pacific,Singapore,145,12.04
8.222.164.209,8880,8880,false,SIN,Asia Pacific,Singapore,18,12.04
47.236.174.206,2095,2095,false,SIN,Asia Pacific,Singapore,16,12.04
8.219.12.152,443,443,true,SIN,Asia Pacific,Singapore,167,12.04
47.245.8.68,2052,2052,false,NRT,Asia Pacific,Tokyo,73,12.04
8.222.190.225,2086,2086,false,SIN,Asia Pacific,Singapore,18,12.04
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,12,12.03
47.236.161.155,8080,8080,false,SIN,Asia Pacific,Singapore,61,12.03
8.222.144.117,2087,2087,true,SIN,Asia Pacific,Singapore,21,12.03
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,12.03
8.219.60.130,2083,2083,true,SIN,Asia Pacific,Singapore,69,12.02
47.236.181.155,2052,2052,false,SIN,Asia Pacific,Singapore,40,12.02
47.245.8.156,2083,2083,true,NRT,Asia Pacific,Tokyo,122,12.02
47.236.145.180,2082,2082,false,SIN,Asia Pacific,Singapore,14,12.02
8.222.253.235,2086,2086,false,SIN,Asia Pacific,Singapore,110,12.02
47.236.4.129,8080,8080,false,SIN,Asia Pacific,Singapore,31,12.02
8.222.224.17,2096,2096,true,SIN,Asia Pacific,Singapore,100,12.02
8.219.222.98,8880,8880,false,SIN,Asia Pacific,Singapore,14,12.02
8.219.201.174,2053,2053,true,SIN,Asia Pacific,Singapore,206,12.01
8.222.145.164,2082,2082,false,SIN,Asia Pacific,Singapore,25,12.01
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,106,12.01
8.219.217.81,8443,8443,true,SIN,Asia Pacific,Singapore,105,12.01
8.219.245.187,2053,2053,true,SIN,Asia Pacific,Singapore,196,12.01
8.219.121.87,2053,2053,true,SIN,Asia Pacific,Singapore,143,12.01
8.218.122.55,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,12.00
8.219.196.24,8880,8880,false,SIN,Asia Pacific,Singapore,19,12.00
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,12.00
8.222.145.164,2052,2052,false,SIN,Asia Pacific,Singapore,6,12.00
47.245.8.156,2052,2052,false,NRT,Asia Pacific,Tokyo,77,12.00
8.219.103.57,2052,2052,false,SIN,Asia Pacific,Singapore,17,12.00
47.245.90.176,2082,2082,false,SIN,Asia Pacific,Singapore,10,11.99
8.219.201.245,2052,2052,false,SIN,Asia Pacific,Singapore,35,11.99
8.219.50.180,80,80,false,SIN,Asia Pacific,Singapore,12,11.99
47.236.179.182,2087,2087,true,SIN,Asia Pacific,Singapore,119,11.99
47.245.33.56,2096,2096,true,NRT,Asia Pacific,Tokyo,153,11.99
47.245.42.210,8443,8443,true,NRT,Asia Pacific,Tokyo,108,11.98
47.245.56.50,8443,8443,true,NRT,Asia Pacific,Tokyo,174,11.98
47.236.109.115,2095,2095,false,SIN,Asia Pacific,Singapore,42,11.98
47.245.87.167,2095,2095,false,SIN,Asia Pacific,Singapore,7,11.97
47.236.163.95,8443,8443,true,SIN,Asia Pacific,Singapore,166,11.97
8.222.254.91,2096,2096,true,SIN,Asia Pacific,Singapore,70,11.97
47.236.172.41,8443,8443,true,SIN,Asia Pacific,Singapore,114,11.97
8.222.244.123,2095,2095,false,SIN,Asia Pacific,Singapore,8,11.96
47.245.54.98,2095,2095,false,NRT,Asia Pacific,Tokyo,83,11.96
47.236.176.144,80,80,false,SIN,Asia Pacific,Singapore,23,11.96
47.74.26.132,2087,0,true,NRT,Asia Pacific,Tokyo,94,11.96
8.222.145.110,8443,8443,true,SIN,Asia Pacific,Singapore,124,11.96
8.219.110.88,8880,8880,false,SIN,Asia Pacific,Singapore,16,11.95
47.245.107.174,2052,2052,false,SIN,Asia Pacific,Singapore,9,11.95
8.218.105.223,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,11.95
47.245.28.136,2052,2052,false,NRT,Asia Pacific,Tokyo,75,11.95
47.245.40.161,8443,8443,true,NRT,Asia Pacific,Tokyo,123,11.95
47.245.7.212,2052,2052,false,NRT,Asia Pacific,Tokyo,76,11.94
47.245.54.98,80,80,false,NRT,Asia Pacific,Tokyo,97,11.94
8.222.237.131,2095,2095,false,SIN,Asia Pacific,Singapore,5,11.94
8.219.199.220,2053,2053,true,SIN,Asia Pacific,Singapore,114,11.94
47.245.11.118,80,80,false,NRT,Asia Pacific,Tokyo,75,11.94
8.219.240.160,443,443,true,SIN,Asia Pacific,Singapore,164,11.94
8.222.221.197,2095,2095,false,SIN,Asia Pacific,Singapore,6,11.94
8.222.252.150,2083,2083,true,SIN,Asia Pacific,Singapore,85,11.93
8.222.191.158,2095,2095,false,SIN,Asia Pacific,Singapore,25,11.93
8.219.81.50,2086,2086,false,SIN,Asia Pacific,Singapore,17,11.93
8.219.60.130,2096,2096,true,SIN,Asia Pacific,Singapore,175,11.93
8.218.204.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,94,11.93
8.219.58.64,443,443,true,SIN,Asia Pacific,Singapore,77,11.93
47.245.37.89,2086,2086,false,NRT,Asia Pacific,Tokyo,74,11.93
8.222.208.83,2083,2083,true,SIN,Asia Pacific,Singapore,61,11.93
8.219.201.8,2052,2052,false,SIN,Asia Pacific,Singapore,16,11.93
8.218.119.115,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,11.92
8.219.56.205,2082,2082,false,SIN,Asia Pacific,Singapore,13,11.92
8.219.209.14,8443,8443,true,SIN,Asia Pacific,Singapore,151,11.92
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,3,11.92
8.222.229.102,2087,2087,true,SIN,Asia Pacific,Singapore,23,11.92
8.219.78.222,2095,2095,false,SIN,Asia Pacific,Singapore,17,11.91
8.219.12.152,2082,2082,false,SIN,Asia Pacific,Singapore,5,11.91
8.209.72.2,443,443,true,FRA,Europe,Frankfurt,166,11.91
8.219.242.208,2095,2095,false,SIN,Asia Pacific,Singapore,2,11.91
8.219.58.64,2052,2052,false,SIN,Asia Pacific,Singapore,14,11.91
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,17,11.91
8.219.40.37,2087,2087,true,SIN,Asia Pacific,Singapore,122,11.91
47.245.33.163,8880,8880,false,NRT,Asia Pacific,Tokyo,77,11.91
8.219.249.148,2086,2086,false,SIN,Asia Pacific,Singapore,3,11.90
47.245.39.28,2086,2086,false,NRT,Asia Pacific,Tokyo,74,11.90
8.219.153.237,2086,2086,false,NRT,Asia Pacific,Tokyo,86,11.90
8.219.101.72,2052,2052,false,SIN,Asia Pacific,Singapore,20,11.90
8.219.67.133,8080,8080,false,SIN,Asia Pacific,Singapore,18,11.90
47.245.52.153,2053,2053,true,NRT,Asia Pacific,Tokyo,244,11.90
8.210.250.120,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,11.89
47.245.52.153,2096,2096,true,NRT,Asia Pacific,Tokyo,101,11.89
47.245.11.118,2083,2083,true,NRT,Asia Pacific,Tokyo,161,11.89
8.219.98.13,8443,8443,true,SIN,Asia Pacific,Singapore,113,11.89
8.209.255.195,2095,2095,false,HKG,Asia Pacific,Hong Kong,150,11.89
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,119,11.89
47.236.125.62,2095,2095,false,NRT,Asia Pacific,Tokyo,72,11.89
8.219.87.34,8880,8880,false,SIN,Asia Pacific,Singapore,8,11.89
47.236.116.208,80,0,false,SIN,Asia Pacific,Singapore,18,11.88
8.222.255.15,2053,2053,true,SIN,Asia Pacific,Singapore,25,11.88
8.219.63.193,2083,2083,true,SIN,Asia Pacific,Singapore,134,11.88
8.219.159.232,8443,8443,true,SIN,Asia Pacific,Singapore,164,11.88
8.219.137.50,2053,2053,true,SIN,Asia Pacific,Singapore,164,11.87
47.245.56.50,2087,2087,true,NRT,Asia Pacific,Tokyo,206,11.87
8.218.174.118,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,11.87
47.236.173.200,2083,2083,true,SIN,Asia Pacific,Singapore,110,11.87
8.219.100.155,2086,2086,false,SIN,Asia Pacific,Singapore,17,11.87
8.219.247.203,2087,2087,true,SIN,Asia Pacific,Singapore,147,11.86
8.219.156.148,2083,2083,true,SIN,Asia Pacific,Singapore,87,11.86
47.245.118.70,2087,2087,true,SIN,Asia Pacific,Singapore,110,11.86
8.222.133.247,2053,2053,true,SIN,Asia Pacific,Singapore,69,11.86
8.219.240.141,2082,2082,false,SIN,Asia Pacific,Singapore,16,11.85
47.245.52.165,2096,2096,true,NRT,Asia Pacific,Tokyo,203,11.85
8.222.236.229,2086,2086,false,SIN,Asia Pacific,Singapore,22,11.85
8.219.92.89,2053,2053,true,SIN,Asia Pacific,Singapore,128,11.85
47.245.13.93,2053,2053,true,NRT,Asia Pacific,Tokyo,142,11.85
47.245.31.0,8443,8443,true,NRT,Asia Pacific,Tokyo,245,11.85
47.236.194.67,80,80,false,SIN,Asia Pacific,Singapore,11,11.85
47.245.34.36,8080,8080,false,NRT,Asia Pacific,Tokyo,74,11.84
8.219.89.201,8443,8443,true,SIN,Asia Pacific,Singapore,12,11.84
8.219.12.152,8443,8443,true,SIN,Asia Pacific,Singapore,115,11.83
47.245.52.240,8080,8080,false,NRT,Asia Pacific,Tokyo,92,11.83
8.219.63.66,8080,8080,false,SIN,Asia Pacific,Singapore,15,11.83
8.219.245.187,2096,2096,true,SIN,Asia Pacific,Singapore,149,11.83
8.219.228.30,2087,2087,true,SIN,Asia Pacific,Singapore,132,11.83
47.245.26.167,80,80,false,NRT,Asia Pacific,Tokyo,76,11.83
8.219.210.93,80,0,false,SIN,Asia Pacific,Singapore,4,11.83
8.219.249.38,2096,2096,true,SIN,Asia Pacific,Singapore,178,11.83
8.222.253.235,2095,2095,false,SIN,Asia Pacific,Singapore,7,11.83
47.74.34.162,2087,2087,true,NRT,Asia Pacific,Tokyo,69,11.82
8.219.53.222,80,80,false,SIN,Asia Pacific,Singapore,12,11.82
47.236.181.155,2052,2052,false,SIN,Asia Pacific,Singapore,28,11.82
47.245.56.50,2083,2083,true,NRT,Asia Pacific,Tokyo,174,11.82
47.245.37.37,2053,2053,true,NRT,Asia Pacific,Tokyo,123,11.81
8.219.72.51,443,443,true,SIN,Asia Pacific,Singapore,64,11.81
8.219.161.129,8443,8443,true,SIN,Asia Pacific,Singapore,115,11.81
47.245.33.56,2083,2083,true,NRT,Asia Pacific,Tokyo,143,11.81
47.245.80.39,2087,2087,true,SIN,Asia Pacific,Singapore,78,11.81
47.245.11.216,8880,8880,false,NRT,Asia Pacific,Tokyo,72,11.81
47.245.11.62,2052,2052,false,NRT,Asia Pacific,Tokyo,82,11.81
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,11,11.81
8.222.226.15,8880,8880,false,SIN,Asia Pacific,Singapore,3,11.80
8.222.137.166,2083,2083,true,SIN,Asia Pacific,Singapore,132,11.80
8.219.11.158,2083,2083,true,SIN,Asia Pacific,Singapore,69,11.80
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,11.80
47.245.115.6,2087,2087,true,SIN,Asia Pacific,Singapore,146,11.80
47.52.57.57,443,443,true,HKG,Asia Pacific,Hong Kong,46,11.80
8.219.140.63,2087,2087,true,SIN,Asia Pacific,Singapore,63,11.80
8.219.111.147,2086,2086,false,SIN,Asia Pacific,Singapore,17,11.79
47.236.155.170,8880,8880,false,SIN,Asia Pacific,Singapore,10,11.79
8.219.185.191,8080,8080,false,SIN,Asia Pacific,Singapore,15,11.79
8.222.249.190,2087,2087,true,SIN,Asia Pacific,Singapore,130,11.79
8.222.226.15,8443,8443,true,SIN,Asia Pacific,Singapore,101,11.79
8.219.126.240,2087,2087,true,SIN,Asia Pacific,Singapore,66,11.78
47.236.146.249,2082,2082,false,SIN,Asia Pacific,Singapore,6,11.78
8.219.240.141,8443,8443,true,SIN,Asia Pacific,Singapore,179,11.78
47.245.4.219,2053,2053,true,NRT,Asia Pacific,Tokyo,256,11.78
47.245.14.216,2087,2087,true,NRT,Asia Pacific,Tokyo,156,11.78
8.219.5.10,2086,2086,false,SIN,Asia Pacific,Singapore,5,11.78
47.236.193.208,2083,2083,true,SIN,Asia Pacific,Singapore,131,11.78
47.236.180.51,2082,2082,false,SIN,Asia Pacific,Singapore,10,11.77
8.219.67.133,443,443,true,SIN,Asia Pacific,Singapore,97,11.77
8.219.102.252,2096,2096,true,SIN,Asia Pacific,Singapore,77,11.77
8.222.224.163,2053,2053,true,SIN,Asia Pacific,Singapore,80,11.77
8.219.81.50,2082,2082,false,SIN,Asia Pacific,Singapore,6,11.77
8.219.103.65,80,80,false,SIN,Asia Pacific,Singapore,38,11.77
8.222.182.10,2087,2087,true,SIN,Asia Pacific,Singapore,106,11.77
47.245.34.36,2087,2087,true,NRT,Asia Pacific,Tokyo,71,11.77
8.219.145.245,8443,8443,true,SIN,Asia Pacific,Singapore,107,11.76
8.219.82.35,2052,2052,false,SIN,Asia Pacific,Singapore,29,11.76
47.245.30.65,8443,8443,true,NRT,Asia Pacific,Tokyo,160,11.76
47.245.4.219,2052,2052,false,NRT,Asia Pacific,Tokyo,75,11.76
8.222.252.123,2052,2052,false,SIN,Asia Pacific,Singapore,36,11.76
8.209.243.99,2052,2052,false,NRT,Asia Pacific,Tokyo,73,11.76
47.245.56.121,8880,8880,false,NRT,Asia Pacific,Tokyo,91,11.76
8.222.129.32,2095,2095,false,SIN,Asia Pacific,Singapore,14,11.75
8.222.147.203,8880,8880,false,SIN,Asia Pacific,Singapore,10,11.75
8.218.105.223,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,11.75
47.245.10.123,2086,2086,false,NRT,Asia Pacific,Tokyo,72,11.75
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,11.74
8.219.63.66,8443,8443,true,SIN,Asia Pacific,Singapore,73,11.74
8.219.92.89,2096,2096,true,SIN,Asia Pacific,Singapore,104,11.74
8.222.221.90,2053,2053,true,SIN,Asia Pacific,Singapore,88,11.74
47.245.54.98,2096,2096,true,NRT,Asia Pacific,Tokyo,177,11.74
8.222.147.203,2086,2086,false,SIN,Asia Pacific,Singapore,9,11.73
8.222.254.91,2096,2096,true,SIN,Asia Pacific,Singapore,15,11.73
8.222.221.86,443,443,true,SIN,Asia Pacific,Singapore,59,11.73
8.219.77.222,2053,2053,true,SIN,Asia Pacific,Singapore,56,11.73
8.219.113.27,2096,2096,true,SIN,Asia Pacific,Singapore,108,11.73
8.219.253.185,2053,2053,true,SIN,Asia Pacific,Singapore,112,11.73
8.209.240.229,2096,2096,true,NRT,Asia Pacific,Tokyo,87,11.73
8.219.53.222,2083,2083,true,SIN,Asia Pacific,Singapore,67,11.73
8.219.123.244,2052,2052,false,SIN,Asia Pacific,Singapore,18,11.72
47.245.37.89,2053,2053,true,NRT,Asia Pacific,Tokyo,184,11.72
47.236.17.165,2087,2087,true,SIN,Asia Pacific,Singapore,109,11.72
47.236.201.98,2083,2083,true,SIN,Asia Pacific,Singapore,93,11.72
8.219.122.96,2087,2087,true,SIN,Asia Pacific,Singapore,95,11.72
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,11.72
47.245.28.255,8443,8443,true,NRT,Asia Pacific,Tokyo,118,11.72
8.222.229.102,2082,2082,false,SIN,Asia Pacific,Singapore,5,11.71
8.219.93.5,2087,2087,true,SIN,Asia Pacific,Singapore,114,11.71
8.209.240.227,2087,2087,true,NRT,Asia Pacific,Tokyo,155,11.71
47.245.59.244,2083,2083,true,NRT,Asia Pacific,Tokyo,166,11.71
8.219.242.208,2087,2087,true,SIN,Asia Pacific,Singapore,67,11.71
8.222.160.176,2082,2082,false,SIN,Asia Pacific,Singapore,11,11.70
47.91.21.127,8443,8443,true,NRT,Asia Pacific,Tokyo,121,11.70
47.245.56.207,8443,8443,true,NRT,Asia Pacific,Tokyo,181,11.70
47.236.198.189,2096,2096,true,SIN,Asia Pacific,Singapore,108,11.69
8.219.175.127,2095,0,false,SIN,Asia Pacific,Singapore,3,11.69
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,29,11.69
47.245.30.65,2053,2053,true,NRT,Asia Pacific,Tokyo,137,11.69
8.219.170.58,2053,2053,true,SIN,Asia Pacific,Singapore,99,11.69
47.236.184.14,8880,8880,false,SIN,Asia Pacific,Singapore,18,11.69
8.219.107.135,8880,8880,false,SIN,Asia Pacific,Singapore,7,11.69
8.219.206.53,2083,2083,true,SIN,Asia Pacific,Singapore,155,11.68
8.222.167.147,2083,2083,true,SIN,Asia Pacific,Singapore,88,11.68
8.219.4.122,80,80,false,SIN,Asia Pacific,Singapore,39,11.68
8.222.146.222,2087,2087,true,SIN,Asia Pacific,Singapore,101,11.68
47.245.15.207,8880,8880,false,NRT,Asia Pacific,Tokyo,83,11.68
47.245.34.36,2082,2082,false,NRT,Asia Pacific,Tokyo,72,11.68
47.245.12.122,2083,2083,true,NRT,Asia Pacific,Tokyo,230,11.68
8.219.157.97,8880,8880,false,SIN,Asia Pacific,Singapore,6,11.68
47.245.93.74,2082,2082,false,SIN,Asia Pacific,Singapore,11,11.67
47.236.116.26,80,80,false,SIN,Asia Pacific,Singapore,29,11.67
8.219.100.155,2087,2087,true,SIN,Asia Pacific,Singapore,155,11.67
8.219.1.92,8080,8080,false,SIN,Asia Pacific,Singapore,10,11.67
47.245.110.13,8880,8880,false,SIN,Asia Pacific,Singapore,12,11.67
47.245.13.93,8443,8443,true,NRT,Asia Pacific,Tokyo,118,11.67
8.219.193.22,2087,2087,true,SIN,Asia Pacific,Singapore,127,11.67
8.222.198.105,80,80,false,SIN,Asia Pacific,Singapore,11,11.67
47.245.37.94,8443,8443,true,NRT,Asia Pacific,Tokyo,211,11.67
47.245.8.185,80,80,false,NRT,Asia Pacific,Tokyo,77,11.66
8.222.169.182,2053,2053,true,SIN,Asia Pacific,Singapore,119,11.66
47.74.27.151,2083,2083,true,NRT,Asia Pacific,Tokyo,71,11.66
47.245.33.56,8443,8443,true,NRT,Asia Pacific,Tokyo,233,11.66
8.222.229.22,2096,2096,true,SIN,Asia Pacific,Singapore,24,11.65
47.236.116.182,2095,2095,false,SIN,Asia Pacific,Singapore,9,11.65
47.236.171.112,8880,8880,false,SIN,Asia Pacific,Singapore,19,11.65
8.219.196.24,2052,2052,false,SIN,Asia Pacific,Singapore,14,11.65
8.209.212.5,8080,8080,false,NRT,Asia Pacific,Tokyo,86,11.65
8.219.111.175,2096,2096,true,SIN,Asia Pacific,Singapore,112,11.64
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,128,11.64
8.219.222.8,443,443,true,SIN,Asia Pacific,Singapore,139,11.64
8.218.181.189,2095,2095,false,HKG,Asia Pacific,Hong Kong,62,11.64
47.74.36.154,8443,8443,true,NRT,Asia Pacific,Tokyo,73,11.64
8.218.52.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,94,11.64
47.245.37.98,8443,8443,true,NRT,Asia Pacific,Tokyo,101,11.63
47.236.163.95,8443,8443,true,SIN,Asia Pacific,Singapore,169,11.63
8.219.75.44,2053,2053,true,SIN,Asia Pacific,Singapore,107,11.63
8.219.201.174,2083,2083,true,SIN,Asia Pacific,Singapore,174,11.63
8.219.73.188,8443,8443,true,SIN,Asia Pacific,Singapore,98,11.63
8.222.152.71,2053,2053,true,SIN,Asia Pacific,Singapore,116,11.62
8.222.244.123,2083,2083,true,SIN,Asia Pacific,Singapore,77,11.62
47.245.33.158,2082,2082,false,NRT,Asia Pacific,Tokyo,75,11.62
8.219.121.24,2086,2086,false,SIN,Asia Pacific,Singapore,10,11.62
47.245.53.50,2095,2095,false,NRT,Asia Pacific,Tokyo,82,11.62
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,11.62
8.222.133.247,8443,8443,true,SIN,Asia Pacific,Singapore,130,11.62
8.219.148.161,2082,2082,false,SIN,Asia Pacific,Singapore,28,11.62
8.219.178.225,8443,8443,true,SIN,Asia Pacific,Singapore,114,11.61
8.219.153.44,8443,8443,true,SIN,Asia Pacific,Singapore,112,11.61
8.219.153.44,8080,8080,false,SIN,Asia Pacific,Singapore,8,11.61
47.245.28.255,80,80,false,NRT,Asia Pacific,Tokyo,74,11.61
8.222.215.228,2082,2082,false,SIN,Asia Pacific,Singapore,22,11.60
47.236.11.68,2087,2087,true,SIN,Asia Pacific,Singapore,68,11.60
8.219.75.44,8880,8880,false,SIN,Asia Pacific,Singapore,6,11.60
47.245.37.98,2086,2086,false,NRT,Asia Pacific,Tokyo,73,11.60
8.222.208.83,443,443,true,SIN,Asia Pacific,Singapore,162,11.59
47.236.166.131,8443,8443,true,SIN,Asia Pacific,Singapore,130,11.59
8.222.160.61,8080,8080,false,SIN,Asia Pacific,Singapore,6,11.59
8.222.214.13,2083,2083,true,SIN,Asia Pacific,Singapore,89,11.59
